Year,Month,97 BACKEVIK,138 POINTE-AU-PERE,179 SMOGEN,1049 TEMA,1218 BAIE COMEAU,1592 CENDERING,2112 STENUNGSUND
1934,11,-28.3964,-25.4906,-28.3964,2.3504,-25.4906,41.2328,-75.8084
1934,12,-20.7972,-18.4189,-20.7972,3.8689,-18.4189,62.4039,-72.4961
1935,1,79.9804,-32.5735,79.9804,6.0602,-32.5735,63.8756,113.857
1935,2,88.1434,-9.9335,88.1434,12.971,-9.9335,41.7187,117.821
1935,3,-70.1346,34.4784,-70.1346,17.3626,34.4784,16.3318,-111.2697
1935,4,-121.7522,52.6473,-121.7522,8.6675,52.6473,-9.7201,-161.1486
1935,5,-122.2587,34.3305,-122.2587,-6.1569,34.3305,-31.4112,-151.2384
1935,6,-2.5212,-5.6797,-2.5212,-21.9494,-5.6797,-52.1161,39.5435
1935,7,-46.8332,-0.066885,-46.8332,-26.3153,-0.066885,-61.8295,-21.9072
1935,8,34.7002,-0.62241,34.7002,-24.9006,-0.62241,-63.9953,58.1541
1935,9,194.9252,-34.0456,194.9252,-18.9218,-34.0456,-42.95,262.692
1935,10,129.9199,-49.111,129.9199,-2.0955,-49.111,4.6374,133.6507
1935,11,30.554,-4.7886,30.554,-1.6187,-4.7886,34.0192,-33.7907
1935,12,63.4476,36.1971,63.4476,-2.4584,36.1971,57.613,33.0478
1936,1,20.6387,6.8856,20.6387,5.4336,6.8856,39.1991,-46.4071
1936,2,-100.9119,-12.559,-100.9119,8.3554,-12.559,39.5193,-221.4895
1936,3,-86.3828,4.0896,-86.3828,7.2819,4.0896,43.0767,-159.9185
1936,4,-149.6071,8.4459,-149.6071,2.2068,8.4459,7.8692,-236.2873
1936,5,-156.7574,16.1801,-156.7574,-7.8681,16.1801,-17.8042,-241.0313
1936,6,-20.7436,44.4856,-20.7436,-20.6359,44.4856,-43.3341,-20.1165
1936,7,5.4789,25.5199,5.4789,-31.643,25.5199,-61.1468,39.0572
1936,8,-88.5079,-14.1849,-88.5079,-31.4811,-14.1849,-57.172,-94.3653
1936,9,-15.7578,-26.8363,-15.7578,-16.9472,-26.8363,-12.4575,-18.2796
1936,10,80.0722,-26.2023,80.0722,-3.5469,-26.2023,29.4414,108.6361
1936,11,171.6937,-55.3438,171.6937,-2.3132,-55.3438,55.8694,225.038
1936,12,116.4666,-110.6728,116.4666,-2.0257,-110.6728,74.0635,91.0215
1937,1,40.3059,-33.1153,40.3059,2.6548,-33.1153,70.4565,-77.7928
1937,2,12.0637,63.3605,12.0637,10.9242,63.3605,32.6286,-37.472
1937,3,-104.1292,41.3829,-104.1292,12.3385,41.3829,11.5617,-210.6195
1937,4,-97.7423,10.6668,-97.7423,4.5104,10.6668,-1.0692,-181.3045
1937,5,-63.656,11.6861,-63.656,-3.5971,11.6861,-29.2458,-72.5036
1937,6,-29.0997,25.4773,-29.0997,-13.6501,25.4773,-42.7156,-18.7026
1937,7,-54.9276,8.3265,-54.9276,-13.5926,8.3265,-45.821,-68.7604
1937,8,-23.8415,-4.5689,-23.8415,-10.01,-4.5689,-36.8404,-19.8312
1937,9,-7.2128,-4.8823,-7.2128,-7.006,-4.8823,-27.9188,-0.29569
1937,10,-72.0106,-12.4133,-72.0106,-1.277,-12.4133,6.9058,-119.8102
1937,11,-114.583,-9.859,-114.583,6.6922,-9.859,40.2632,-205.6787
1937,12,28.8649,-26.9117,28.8649,6.0604,-26.9117,75.1739,-14.424
1938,1,101.668,-48.1799,101.668,8.0661,-48.1799,82.2165,144.739
1938,2,47.8767,-19.9432,47.8767,18.4597,-19.9432,54.4585,127.2462
1938,3,58.887,8.5535,58.887,27.3353,8.5535,28.5399,154.5563
1938,4,-103.1248,17.3733,-103.1248,14.5236,17.3733,8.3492,-93.6185
1938,5,-19.1825,22.5382,-19.1825,-4.7889,22.5382,-14.9017,14.3402
1938,6,15.0802,5.5556,15.0802,-20.8587,5.5556,-31.6901,59.0503
1938,7,-56.3357,13.0368,-56.3357,-24.3164,13.0368,-36.999,-58.3345
1938,8,-80.0191,-5.0446,-80.0191,-22.0918,-5.0446,-50.8542,-90.0092
1938,9,60.5568,-39.7043,60.5568,-17.7805,-39.7043,-50.8308,80.6416
1938,10,237.8765,-47.1646,237.8765,-6.6091,-47.1646,-13.2147,294.5909
1938,11,93.8091,-39.2799,93.8091,2.8577,-39.2799,38.7632,64.7406
1938,12,-48.3684,-38.1451,-48.3684,1.4844,-38.1451,76.8585,-158.4184
1939,1,89.8567,-33.0856,89.8567,3.0095,-33.0856,78.2279,101.3296
1939,2,45.5916,-32.1103,45.5916,8.2757,-32.1103,41.8682,48.4055
1939,3,-72.8012,-1.1898,-72.8012,10.3758,-1.1898,20.9679,-122.8233
1939,4,-108.6314,24.9753,-108.6314,5.9928,24.9753,6.0865,-134.5276
1939,5,-141.009,17.519,-141.009,-0.83628,17.519,-27.2196,-177.6875
1939,6,-41.0654,18.2093,-41.0654,-19.9769,18.2093,-57.2182,-18.6837
1939,7,-53.7499,1.1044,-53.7499,-36.668,1.1044,-81.1963,-49.8636
1939,8,-137.7647,-1.3126,-137.7647,-28.963,-1.3126,-67.8954,-180.9252
1939,9,-207.2582,7.3879,-207.2582,-16.65,7.3879,-38.8632,-301.8737
1939,10,-45.2123,-10.7872,-45.2123,-3.8453,-10.7872,-7.4911,-104.4568
1939,11,81.9075,22.9311,81.9075,-2.7586,22.9311,60.4216,110.4185
1939,12,-129.82,43.7988,-129.82,-4.9658,43.7988,90.0602,-170.962
1940,1,-146.0408,16.8287,-146.0408,1.0051,16.8287,50.2303,-244.4807
1940,2,-18.2114,42.925,-18.2114,12.7103,42.925,22.6218,-79.4002
1940,3,4.4366,27.5083,4.4366,16.5385,27.5083,1.6866,-7.0042
1940,4,-100.1391,5.191,-100.1391,10.4186,5.191,-2.7155,-133.9869
1940,5,-122.307,16.3262,-122.307,-10.9722,16.3262,-32.3535,-168.1127
1940,6,-66.7174,11.529,-66.7174,-34.0859,11.529,-62.9035,-47.1927
1940,7,-20.4708,-26.6201,-20.4708,-42.0922,-26.6201,-75.6856,46.3406
1940,8,19.4013,-23.1437,19.4013,-32.1391,-23.1437,-73.8181,103.557
1940,9,-1.2506,-6.0279,-1.2506,-14.7313,-6.0279,-58.887,26.0993
1940,10,66.871,-13.5382,66.871,0.26838,-13.5382,-13.5913,69.6978
1940,11,88.5171,-47.1492,88.5171,5.5021,-47.1492,23.378,126.4875
1940,12,-149.5511,-39.5856,-149.5511,-1.5556,-39.5856,36.3918,-195.2261
1941,1,-118.7088,55.6596,-118.7088,5.9098,55.6596,29.5966,-218.9054
1941,2,-26.2733,109.9939,-26.2733,21.9125,109.9939,26.8125,-77.8744
1941,3,-144.6754,49.5738,-144.6754,13.8253,49.5738,11.8541,-196.7264
1941,4,-159.2255,22.808,-159.2255,0.33565,22.808,1.0219,-232.4209
1941,5,-98.973,45.2307,-98.973,-15.846,45.2307,-40.0257,-120.1662
1941,6,-73.8965,23.7474,-73.8965,-33.2872,23.7474,-85.1462,-72.9131
1941,7,10.1511,16.676,10.1511,-34.1446,16.676,-83.3831,32.7358
1941,8,-35.9524,7.017,-35.9524,-27.5997,7.017,-79.3895,-1.7852
1941,9,-117.0583,-0.68217,-117.0583,-15.4348,-0.68217,-50.7173,-136.1847
1941,10,-138.6321,-17.3239,-138.6321,-8.99,-17.3239,3.343,-222.8594
1941,11,-35.9666,-20.6374,-35.9666,-3.6145,-20.6374,26.5865,-80.7032
1941,12,-70.9624,-18.3454,-70.9624,-2.4563,-18.3454,33.7935,-84.2232
1942,1,-255.1066,37.3077,-255.1066,8.7486,37.3077,40.9676,-362.6467
1942,2,-206.9588,98.0172,-206.9588,26.3916,98.0172,36.7628,-310.4317
1942,3,-123.943,61.6695,-123.943,24.8708,61.6695,22.3969,-201.988
1942,4,-55.9433,6.0919,-55.9433,13.4331,6.0919,-2.0945,-77.6576
1942,5,-41.8482,1.0978,-41.8482,-2.2557,1.0978,-13.0777,-12.8383
1942,6,-55.9272,19.3148,-55.9272,-13.9419,19.3148,-24.3627,-21.7209
1942,7,-25.2175,7.691,-25.2175,-19.8179,7.691,-37.9849,-12.9584
1942,8,12.8885,-11.32,12.8885,-14.0845,-11.32,-56.2305,22.6355
1942,9,108.8575,-22.4344,108.8575,-1.4063,-22.4344,-63.6434,156.858
1942,10,49.8694,-16.0139,49.8694,17.8725,-16.0139,-49.2291,102.2269
1942,11,32.2008,-5.634,32.2008,17.5335,-5.634,15.398,51.9906
1942,12,124.3409,-20.9811,124.3409,12.1964,-20.9811,71.0675,118.6467
1943,1,195.7914,8.321,195.7914,23.2031,8.321,95.6753,259.9722
1943,2,121.662,10.4409,121.662,33.6075,10.4409,67.073,216.6109
1943,3,41.2206,17.427,41.2206,31.214,17.427,4.6239,99.5754
1943,4,31.0733,45.1879,31.0733,13.317,45.1879,-5.5443,108.4278
1943,5,-64.8017,39.7688,-64.8017,3.4178,39.7688,-37.044,-42.0947
1943,6,-28.1876,41.5476,-28.1876,-9.7342,41.5476,-72.5271,0.17938
1943,7,7.9842,42.3043,7.9842,-13.5646,42.3043,-67.6783,45.7653
1943,8,25.2687,10.9543,25.2687,-6.8563,10.9543,-63.0464,60.4907
1943,9,10.4132,-2.1569,10.4132,-3.8201,-2.1569,-53.3366,20.948
1943,10,25.3335,18.4199,25.3335,11.1827,18.4199,-26.4024,32.6367
1943,11,-20.6145,-8.7611,-20.6145,27.4823,-8.7611,30.8166,-7.9401
1943,12,154.3679,3.6125,154.3679,24.4618,3.6125,62.6061,220.6748
1944,1,127.4675,12.8936,127.4675,26.4341,12.8936,49.7061,196.8394
1944,2,-43.9454,9.6571,-43.9454,42.147,9.6571,37.8996,-39.9314
1944,3,-9.1358,33.343,-9.1358,41.7802,33.343,10.225,7.7731
1944,4,-44.792,18.3779,-44.792,30.5595,18.3779,-1.756,-30.901
1944,5,-59.6984,18.5901,-59.6984,20.8416,18.5901,-25.573,-43.4868
1944,6,-50.2839,42.722,-50.2839,7.8452,42.722,-54.1015,-42.5769
1944,7,-47.6442,32.8043,-47.6442,-5.1335,32.8043,-73.2492,-36.7111
1944,8,-21.6476,14.3483,-21.6476,-9.962,14.3483,-85.3878,9.8771
1944,9,-38.1786,-0.21226,-38.1786,4.4497,-0.21226,-72.2055,-29.5075
1944,10,-6.9821,45.771,-6.9821,16.4203,45.771,-34.7541,-44.8892
1944,11,37.7126,7.476,37.7126,20.9079,7.476,4.3333,19.9498
1944,12,-51.3663,0.84959,-51.3663,30.7209,0.84959,34.6593,-69.5187
1945,1,24.2136,21.6202,24.2136,35.3662,21.6202,59.3574,14.6491
1945,2,121.1122,15.6257,121.1122,38.1183,15.6257,52.4896,174.8898
1945,3,-6.5155,21.9777,-6.5155,38.2209,21.9777,22.8974,46.4308
1945,4,-28.1744,35.8976,-28.1744,34.7937,35.8976,-12.7576,-15.0675
1945,5,-7.4006,41.7035,-7.4006,9.8449,41.7035,-30.9208,19.8099
1945,6,-33.4965,8.399,-33.4965,-10.3143,8.399,-38.6842,6.8392
1945,7,-59.4534,-1.2489,-59.4534,-6.9538,-1.2489,-42.8241,-63.4429
1945,8,-56.7247,-17.4059,-56.7247,-2.1192,-17.4059,-68.2248,-79.4678
1945,9,-32.4196,-8.2071,-32.4196,2.912,-8.2071,-61.1586,-31.101
1945,10,-75.704,7.6454,-75.704,13.419,7.6454,-10.8261,-101.8006
1945,11,-65.0773,27.7515,-65.0773,18.1457,27.7515,18.2221,-151.0554
1945,12,36.9813,15.1882,36.9813,14.2596,15.1882,48.3565,-5.8414
1946,1,112.8393,8.2431,112.8393,21.3977,8.2431,88.8226,123.4215
1946,2,-27.8218,20.1818,-27.8218,31.1982,20.1818,71.1944,-42.2055
1946,3,-95.0678,44.7937,-95.0678,36.3609,44.7937,11.2524,-128.9446
1946,4,-121.8225,45.265,-121.8225,20.4534,45.265,-16.5049,-143.9978
1946,5,-99.1408,22.4762,-99.1408,-0.78514,22.4762,-48.319,-149.5233
1946,6,-6.7258,9.6271,-6.7258,-20.8925,9.6271,-63.4287,12.5912
1946,7,-19.1291,-8.1328,-19.1291,-29.0922,-8.1328,-71.6123,-8.7275
1946,8,43.1843,-31.1549,43.1843,-21.975,-31.1549,-75.1274,62.7076
1946,9,-51.312,-35.5049,-51.312,-13.9093,-35.5049,-49.3642,-72.275
1946,10,-94.711,-24.5957,-94.711,-1.4968,-24.5957,-17.4687,-175.5452
1946,11,-36.7397,-41.9921,-36.7397,10.0132,-41.9921,8.8914,-85.383
1946,12,-118.0795,-51.1335,-118.0795,11.5143,-51.1335,36.9997,-209.7748
1947,1,-264.4894,61.8632,-264.4894,15.1444,61.8632,59.1259,-420.5806
1947,2,-216.1483,136.8083,-216.1483,15.6615,136.8083,58.378,-365.8499
1947,3,88.5108,35.1763,88.5108,11.4876,35.1763,15.3189,94.1544
1947,4,-5.5554,-8.4151,-5.5554,13.0026,-8.4151,-9.2861,14.3926
1947,5,-110.0826,24.7751,-110.0826,8.4014,24.7751,-34.8585,-160.2979
1947,6,-23.658,19.9243,-23.658,-6.571,19.9243,-52.4387,-9.9198
1947,7,-113.0993,-5.0448,-113.0993,-19.6344,-5.0448,-50.7984,-122.7333
1947,8,-98.9926,-39.3439,-98.9926,-22.1773,-39.3439,-42.4234,-113.6006
1947,9,-74.3819,-36.082,-74.3819,-11.4539,-36.082,-51.831,-62.8332
1947,10,-13.4846,22.4205,-13.4846,5.6657,22.4205,-14.9724,-27.7731
1947,11,70.2954,34.2456,70.2954,12.3967,34.2456,53.1499,70.6519
1947,12,71.2592,16.1668,71.2592,4.7389,16.1668,100.2512,43.9849
1948,1,48.788,-28.349,48.788,10.0839,-28.349,78.0661,13.8826
1948,2,-35.8409,-53.4286,-35.8409,16.9381,-53.4286,47.0357,-24.2263
1948,3,9.2819,-21.8086,9.2819,17.8559,-21.8086,23.8163,48.7085
1948,4,-66.3276,8.6907,-66.3276,15.1734,8.6907,-18.2221,-72.3566
1948,5,-81.9427,24.7182,-81.9427,-7.6552,24.7182,-33.5064,-95.3686
1948,6,-37.0881,36.2781,-37.0881,-19.6914,36.2781,-43.9847,-27.9383
1948,7,-20.3713,31.4827,-20.3713,-20.4586,31.4827,-53.6265,-7.0683
1948,8,53.2072,9.036,53.2072,-22.4627,9.036,-76.5742,101.0151
1948,9,97.8853,-13.5382,97.8853,-13.0555,-13.5382,-68.7255,172.1102
1948,10,76.9135,-28.2805,76.9135,-3.5361,-28.2805,-7.5656,141.0312
1948,11,89.9803,-5.3271,89.9803,4.7905,-5.3271,37.0578,120.1184
1948,12,192.2756,-23.0564,192.2756,11.9947,-23.0564,65.7795,253.8821
1949,1,230.6046,-49.4881,230.6046,17.3803,-49.4881,76.2149,337.2962
1949,2,43.9038,-2.9651,43.9038,22.1025,-2.9651,42.3702,83.7231
1949,3,-16.1524,45.1989,-16.1524,20.933,45.1989,22.1498,-7.8083
1949,4,41.2205,40.7414,41.2205,21.7575,40.7414,-0.62497,76.4719
1949,5,-68.9158,23.4945,-68.9158,15.0498,23.4945,-30.0659,-64.7107
1949,6,-75.2692,27.9555,-75.2692,5.4898,27.9555,-48.1075,-58.5771
1949,7,-58.3847,24.4727,-58.3847,-5.2515,24.4727,-55.9868,-27.8639
1949,8,-72.3885,8.645,-72.3885,-5.118,8.645,-63.9569,-73.1828
1949,9,-8.8507,-33.008,-8.8507,4.9868,-33.008,-52.1347,-12.0705
1949,10,72.587,-12.8746,72.587,10.2429,-12.8746,-12.0452,76.3797
1949,11,169.3686,-28.1576,169.3686,17.5072,-28.1576,29.6352,184.2705
1949,12,115.2593,-95.2709,115.2593,20.0764,-95.2709,46.6353,145.376
1950,1,91.6615,-54.102,91.6615,17.3442,-54.102,65.1911,74.9109
1950,2,172.555,0.27973,172.555,21.802,0.27973,65.8517,214.3011
1950,3,82.3954,39.414,82.3954,28.4904,39.414,35.0506,118.2098
1950,4,-40.5637,18.9946,-40.5637,23.3654,18.9946,3.5419,-24.9854
1950,5,-82.7288,7.5974,-82.7288,3.8468,7.5974,-25.0285,-63.083
1950,6,-3.5692,20.4259,-3.5692,-13.1673,20.4259,-46.3974,38.3838
1950,7,8.7266,9.769,8.7266,-13.2145,9.769,-59.4751,14.3608
1950,8,115.4633,-5.0339,115.4633,-17.8486,-5.0339,-61.7873,139.1638
1950,9,155.2378,-24.0822,155.2378,-13.9261,-24.0822,-44.3536,207.6412
1950,10,77.1193,-17.3858,77.1193,4.9384,-17.3858,0.39601,74.1228
1950,11,-0.7621,-4.9233,-0.7621,12.8435,-4.9233,59.6122,-39.6678
1950,12,14.6398,-30.4688,14.6398,8.1521,-30.4688,90.4915,-21.4161
1951,1,77.6407,-43.1269,77.6407,10.2873,-43.1269,70.3292,28.248
1951,2,1.8247,-27.1251,1.8247,16.8764,-27.1251,59.5466,-60.0251
1951,3,1.4781,38.0514,1.4781,23.3258,38.0514,28.1341,-7.038
1951,4,-81.2452,48.8547,-81.2452,12.606,48.8547,-23.8754,-85.5148
1951,5,-142.369,21.3222,-142.369,-3.0218,21.3222,-49.1774,-189.4041
1951,6,-60.8077,5.5708,-60.8077,-16.125,5.5708,-51.3824,-29.4177
1951,7,-1.1635,10.6793,-1.1635,-18.6436,10.6793,-70.9361,34.2475
1951,8,27.2268,-17.5108,27.2268,-17.7418,-17.5108,-71.4288,41.5585
1951,9,-49.0998,-36.6026,-49.0998,-12.8237,-36.6026,-53.4824,-60.7257
1951,10,9.3141,-23.6513,9.3141,-2.3897,-23.6513,-30.5756,-21.6586
1951,11,260.4551,-34.2027,260.4551,2.5313,-34.2027,26.1607,317.4636
1951,12,295.8561,-31.4365,295.8561,13.2696,-31.4365,70.1046,372.3878
1952,1,109.3523,29.3704,109.3523,14.2458,29.3704,78.3744,143.2263
1952,2,-39.9919,65.0852,-39.9919,18.87,65.0852,38.3696,-58.168
1952,3,-49.9685,26.2395,-49.9685,21.7145,26.2395,4.6283,-114.8794
1952,4,-41.8286,41.942,-41.8286,14.5755,41.942,-8.2449,-56.0585
1952,5,-24.0354,61.87,-24.0354,-0.77252,61.87,-42.6867,-1.3606
1952,6,-15.6038,25.4261,-15.6038,-13.3833,25.4261,-62.8793,40.3029
1952,7,-19.8768,-4.6579,-19.8768,-10.9403,-4.6579,-57.7385,23.1121
1952,8,34.8302,-16.9661,34.8302,-9.776,-16.9661,-55.3483,80.4686
1952,9,16.359,-20.0698,16.359,-12.8262,-20.0698,-53.9918,16.5973
1952,10,-16.7874,-15.8192,-16.7874,-3.6222,-15.8192,-20.3355,-80.5088
1952,11,-63.373,-27.9119,-63.373,7.2056,-27.9119,19.1496,-112.5242
1952,12,11.2089,-16.7338,11.2089,7.0507,-16.7338,48.1338,20.7037
1953,1,-19.5877,-17.7424,-19.5877,8.2689,-17.7424,56.1231,-19.5982
1953,2,-80.539,-6.8184,-80.539,17.1096,-6.8184,32.6673,-87.2702
1953,3,-54.2712,34.7893,-54.2712,19.6105,34.7893,6.8524,-36.1125
1953,4,-61.5519,47.7268,-61.5519,12.1809,47.7268,-18.5283,-76.5638
1953,5,-93.6763,22.9947,-93.6763,-1.6851,22.9947,-41.184,-130.9818
1953,6,-27.4667,15.7537,-27.4667,-11.5276,15.7537,-42.7604,-24.526
1953,7,64.8683,-0.65056,64.8683,-14.8564,-0.65056,-59.2607,125.2605
1953,8,47.1997,-12.9973,47.1997,-10.3357,-12.9973,-70.1954,93.7835
1953,9,13.5604,-23.0458,13.5604,-8.6239,-23.0458,-38.9614,26.4319
1953,10,97.803,-35.2505,97.803,-5.5208,-35.2505,-7.2573,113.7933
1953,11,108.6777,-33.0693,108.6777,2.6625,-33.0693,20.8382,130.0564
1953,12,-48.7848,-22.5624,-48.7848,5.6999,-22.5624,51.7587,-72.8612
1954,1,-131.1141,-1.3116,-131.1141,8.8341,-1.3116,60.7466,-227.4832
1954,2,-90.4817,17.0309,-90.4817,17.2848,17.0309,57.8343,-200.1034
1954,3,-47.7488,-13.8041,-47.7488,19.9853,-13.8041,33.3095,-76.6157
1954,4,-127.2578,-25.1794,-127.2578,10.7758,-25.1794,3.0738,-162.8057
1954,5,-82.9784,15.7029,-82.9784,1.2271,15.7029,-23.4053,-101.8236
1954,6,38.149,24.0295,38.149,-10.9466,24.0295,-37.6919,72.7336
1954,7,35.2533,25.0512,35.2533,-17.5678,25.0512,-43.9995,65.7089
1954,8,97.6912,2.7545,97.6912,-18.8038,2.7545,-66.715,145.2064
1954,9,200.1646,-18.3187,200.1646,-11.5126,-18.3187,-47.5348,268.9833
1954,10,138.7343,-26.4649,138.7343,2.3185,-26.4649,-4.3091,160.1566
1954,11,187.4392,-11.0334,187.4392,8.961,-11.0334,47.9825,207.3963
1954,12,165.8562,55.8493,165.8562,4.0063,55.8493,108.9127,202.6582
1955,1,-1.4091,28.3222,-1.4091,11.7233,28.3222,108.7021,-40.6016
1955,2,-106.6691,-11.996,-106.6691,20.9637,-11.996,67.0473,-174.4913
1955,3,-105.5393,38.7192,-105.5393,22.7513,38.7192,33.9693,-147.9647
1955,4,4.5811,32.4493,4.5811,13.1305,32.4493,6.8439,19.1926
1955,5,-9.7851,37.3247,-9.7851,-0.010288,37.3247,-24.0838,23.2282
1955,6,-97.5626,23.754,-97.5626,-8.234,23.754,-43.8047,-110.3143
1955,7,-119.4602,-2.0748,-119.4602,-15.292,-2.0748,-43.8776,-154.2505
1955,8,-32.7855,-33.7291,-32.7855,-14.5062,-33.7291,-31.5353,-41.4946
1955,9,49.813,-35.3968,49.813,-2.405,-35.3968,-14.9787,79.0498
1955,10,-6.196,5.306,-6.196,6.2304,5.306,4.0946,18.3596
1955,11,96.3179,4.4014,96.3179,7.6101,4.4014,41.6685,123.5355
1955,12,162.4289,49.7058,162.4289,12.2043,49.7058,72.768,195.0733
1956,1,-109.9733,45.5403,-109.9733,15.7572,45.5403,65.416,-151.1891
1956,2,-214.7039,-15.2616,-214.7039,13.4588,-15.2616,45.6042,-324.3347
1956,3,-79.9411,28.7249,-79.9411,15.5767,28.7249,22.6818,-145.9633
1956,4,-49.2378,12.2751,-49.2378,13.3379,12.2751,-8.102,-51.682
1956,5,-14.5677,-9.5897,-14.5677,-1.6543,-9.5897,-27.3137,21.3987
1956,6,-25.4767,4.7697,-25.4767,-18.9868,4.7697,-43.0498,6.8154
1956,7,15.8333,9.9095,15.8333,-24.4478,9.9095,-54.7437,52.5018
1956,8,-4.4051,-15.4126,-4.4051,-21.0784,-15.4126,-62.9057,27.5712
1956,9,-9.2697,-65.3378,-9.2697,-10.4471,-65.3378,-37.1298,10.8527
1956,10,7.3287,-59.4593,7.3287,0.89583,-59.4593,18.8169,31.3548
1956,11,56.1153,-52.0547,56.1153,-1.6351,-52.0547,43.7134,60.2194
1956,12,156.5975,-76.5776,156.5975,-5.8914,-76.5776,55.0268,178.6921
1957,1,173.1478,-54.5744,173.1478,1.2033,-54.5744,57.4535,200.7283
1957,2,92.8903,21.1478,92.8903,4.1327,21.1478,41.5348,69.6745
1957,3,-61.3563,31.513,-61.3563,12.9633,31.513,11.583,-105.3389
1957,4,-153.2484,13.6313,-153.2484,7.7812,13.6313,-10.2501,-192.548
1957,5,-116.0312,21.1543,-116.0312,-7.9813,21.1543,-39.7534,-107.2642
1957,6,-72.2371,21.1799,-72.2371,-17.109,21.1799,-48.826,-37.4731
1957,7,-13.6635,4.8098,-13.6635,-17.607,4.8098,-57.7938,15.3703
1957,8,50.9063,-29.0456,50.9063,-21.8566,-29.0456,-72.6841,98.2294
1957,9,126.593,-33.1351,126.593,-17.5052,-33.1351,-54.0753,195.1759
1957,10,63.9461,-28.0094,63.9461,-8.3514,-28.0094,-8.8735,102.2661
1957,11,33.4309,-48.9699,33.4309,-1.3355,-48.9699,53.7948,43.0888
1957,12,123.5129,-22.3131,123.5129,2.1674,-22.3131,75.2408,128.9465
1958,1,101.2703,90.814,101.2703,2.5887,90.814,63.6598,77.2176
1958,2,-44.3751,132.4201,-44.3751,4.259,132.4201,42.8814,-118.0294
1958,3,-143.7163,62.3478,-143.7163,12.2558,62.3478,19.2285,-242.5586
1958,4,-70.366,2.1142,-70.366,9.0466,2.1142,-5.6194,-90.4045
1958,5,-49.3107,-1.0939,-49.3107,-11.6322,-1.0939,-38.3086,-38.2816
1958,6,-36.6903,14.8689,-36.6903,-23.3362,14.8689,-53.382,-29.7637
1958,7,5.9455,18.1303,5.9455,-21.4653,18.1303,-47.8796,20.9487
1958,8,-17.9233,5.8882,-17.9233,-11.0486,5.8882,-57.5762,-38.0665
1958,9,18.2233,-9.7132,18.2233,1.5105,-9.7132,-52.1541,15.9295
1958,10,-15.9023,-19.3303,-15.9023,6.6657,-19.3303,10.1996,-6.6396
1958,11,-24.1069,-59.6005,-24.1069,2.2277,-59.6005,53.453,-49.8716
1958,12,97.1253,-35.031,97.1253,6.655,-35.031,75.9524,104.9811
1959,1,22.2155,-27.7915,22.2155,8.1954,-27.7915,60.2176,65.5557
1959,2,-64.1891,-17.018,-64.1891,6.8913,-17.018,29.7487,-82.781
1959,3,-8.8562,14.1481,-8.8562,15.5312,14.1481,25.5732,-64.416
1959,4,-68.9704,5.6737,-68.9704,16.8111,5.6737,5.0424,-92.6285
1959,5,-116.9943,14.9939,-116.9943,5.4635,14.9939,-12.6088,-129.7229
1959,6,-50.8943,-7.1164,-50.8943,-12.2558,-7.1164,-38.427,-40.6771
1959,7,-58.014,-10.5159,-58.014,-14.1209,-10.5159,-55.7726,-48.8377
1959,8,-93.7538,-23.6708,-93.7538,-10.1876,-23.6708,-56.2761,-79.978
1959,9,-49.9428,-46.8235,-49.9428,-9.4586,-46.8235,-24.7399,-38.595
1959,10,7.1153,-48.2172,7.1153,-3.1112,-48.2172,15.4942,-20.3653
1959,11,28.1206,-56.5419,28.1206,-3.3536,-56.5419,45.3323,-71.3736
1959,12,21.1565,-12.981,21.1565,-3.7964,-12.981,63.9387,-90.0532
1960,1,-21.1667,63.3786,-21.1667,1.4562,63.3786,77.8857,-115.1418
1960,2,-88.1051,91.2139,-88.1051,10.1007,91.2139,42.5475,-192.7387
1960,3,-124.9793,53.3887,-124.9793,11.1338,53.3887,5.5125,-223.9091
1960,4,-82.8106,8.8615,-82.8106,3.9917,8.8615,0.57553,-112.4628
1960,5,-83.4123,8.2314,-83.4123,-8.1039,8.2314,-38.8075,-82.4297
1960,6,-7.4404,18.1744,-7.4404,-14.9839,18.1744,-50.6256,17.6855
1960,7,6.8042,5.2179,6.8042,-17.0856,5.2179,-51.102,13.7649
1960,8,-42.5389,-25.8056,-42.5389,-16.1445,-25.8056,-60.3461,-68.7954
1960,9,-95.2537,-26.5126,-95.2537,-7.8422,-26.5126,-37.0965,-196.5144
1960,10,18.2876,-4.7061,18.2876,3.7156,-4.7061,-12.571,-73.3614
1960,11,158.1826,-34.1955,158.1826,3.1873,-34.1955,40.1127,140.0685
1960,12,94.0652,-33.2144,94.0652,4.4484,-33.2144,79.4096,79.7129
1961,1,101.439,-5.1314,101.439,3.7411,-5.1314,72.9796,102.9091
1961,2,173.4009,23.0766,173.4009,8.6509,23.0766,42.8174,249.2488
1961,3,79.8381,87.5267,79.8381,18.8912,87.5267,22.0141,130.751
1961,4,-15.2272,75.3827,-15.2272,13.0223,75.3827,0.15235,-35.4471
1961,5,7.3199,26.0153,7.3199,0.13623,26.0153,-45.9983,37.8267
1961,6,42.9299,20.5189,42.9299,-10.7539,20.5189,-63.2501,97.9937
1961,7,48.4463,-0.40214,48.4463,-22.5046,-0.40214,-63.9336,103.4846
1961,8,51.2983,-24.8495,51.2983,-21.0044,-24.8495,-71.5722,79.2458
1961,9,64.4077,-18.8734,64.4077,-1.264,-18.8734,-50.9921,54.5834
1961,10,40.4929,-0.4626,40.4929,6.627,-0.4626,13.459,36.205
