Year,Month,97 BACKEVIK,138 POINTE-AU-PERE,179 SMOGEN,1049 TEMA,1218 BAIE COMEAU,1592 CENDERING,2112 STENUNGSUND
1897,11,69.6461,-19.5175,69.6461,2.5277,-19.5175,68.2455,109.2713
1897,12,181.7197,-10.5128,181.7197,3.656,-10.5128,108.32,228.8241
1898,1,181.6864,27.3604,181.6864,19.9106,27.3604,77.3609,228.0416
1898,2,4.0994,-9.9667,4.0994,27.0551,-9.9667,47.4556,-26.0121
1898,3,-197.2868,20.7114,-197.2868,25.4395,20.7114,23.8696,-307.9949
1898,4,-118.4047,60.8266,-118.4047,18.7118,60.8266,-1.2624,-191.3259
1898,5,-84.884,28.526,-84.884,1.8534,28.526,-34.837,-94.2267
1898,6,-79.6405,3.1045,-79.6405,-18.9545,3.1045,-53.8225,-50.92
1898,7,-48.2103,-8.2913,-48.2103,-24.4418,-8.2913,-61.0656,-14.826
1898,8,-58.9315,-12.4676,-58.9315,-21.4013,-12.4676,-61.8578,-37.7818
1898,9,-113.1249,-14.2497,-113.1249,-12.6301,-14.2497,-36.3065,-150.9802
1898,10,-84.4908,9.8368,-84.4908,-0.15898,9.8368,4.0603,-137.7066
1898,11,188.8783,3.8011,188.8783,4.1149,3.8011,71.3626,255.5354
1898,12,312.2312,-43.8799,312.2312,1.1545,-43.8799,114.6619,396.8532
1899,1,104.4423,-60.5648,104.4423,9.5745,-60.5648,106.3923,121.4056
1899,2,33.751,10.0832,33.751,24.9205,10.0832,71.1915,48.7128
1899,3,15.5902,43.9005,15.5902,28.9649,43.9005,35.4622,38.1803
1899,4,-64.5519,42.2318,-64.5519,17.9292,42.2318,-3.8301,-65.3628
1899,5,-154.1102,42.7906,-154.1102,3.3946,42.7906,-30.6836,-195.4735
1899,6,-145.7533,22.0606,-145.7533,-10.2979,22.0606,-69.9771,-182.2904
1899,7,-143.8176,-2.2621,-143.8176,-16.6478,-2.2621,-99.6599,-161.1496
1899,8,-51.1825,-30.6009,-51.1825,-17.5031,-30.6009,-94.4975,-48.8677
1899,9,41.7609,-67.999,41.7609,-8.148,-67.999,-56.8211,89.9163
1899,10,109.1357,-35.0464,109.1357,-3.842,-35.0464,-3.2647,177.7448
1899,11,18.7847,5.9526,18.7847,-0.69706,5.9526,31.3483,20.2902
1899,12,-118.1577,-34.7457,-118.1577,3.3556,-34.7457,74.5608,-209.8868
1900,1,-74.2016,-8.2303,-74.2016,6.1976,-8.2303,101.2432,-173.502
1900,2,-162.0026,36.4652,-162.0026,11.1647,36.4652,80.9045,-259.9454
1900,3,-154.2826,55.2332,-154.2826,12.02,55.2332,30.9704,-206.4213
1900,4,-83.0731,44.8823,-83.0731,8.4852,44.8823,-15.5183,-95.4621
1900,5,-90.527,18.0362,-90.527,-5.231,18.0362,-46.4886,-112.4534
1900,6,-79.8196,12.5585,-79.8196,-20.5354,12.5585,-61.4748,-73.9103
1900,7,-81.2676,-7.3543,-81.2676,-27.9143,-7.3543,-70.3932,-63.7426
1900,8,-49.355,-23.309,-49.355,-19.9368,-23.309,-74.2658,-21.9126
1900,9,54.0455,-50.3334,54.0455,-6.0339,-50.3334,-50.3113,98.6866
1900,10,-16.3379,-71.3269,-16.3379,0.50845,-71.3269,-11.4088,-26.7165
1900,11,36.2431,-53.0393,36.2431,2.9839,-53.0393,34.2065,11.3051
1900,12,157.5484,-17.8361,157.5484,-1.4271,-17.8361,57.3601,191.2598
1901,1,-30.1987,56.5882,-30.1987,3.7222,56.5882,104.0938,-16.4076
1901,2,-136.3888,68.7154,-136.3888,16.7055,68.7154,137.8828,-181.5845
1901,3,-83.4253,28.8496,-83.4253,22.3803,28.8496,79.3999,-150.7635
1901,4,-120.0373,43.5054,-120.0373,18.268,43.5054,18.9627,-164.9264
1901,5,-156.789,44.8863,-156.789,4.8572,44.8863,-38.3699,-191.3677
1901,6,-125.8898,26.3572,-125.8898,-8.5181,26.3572,-53.0748,-138.9152
1901,7,-111.1683,-5.9359,-111.1683,-15.3548,-5.9359,-48.0458,-134.271
1901,8,-92.6151,-27.6258,-92.6151,-12.1061,-27.6258,-51.9174,-135.2323
1901,9,-58.0862,-26.4219,-58.0862,1.2179,-26.4219,-36.4598,-120.1051
1901,10,-5.7948,26.7662,-5.7948,9.1823,26.7662,31.599,2.1247
1901,11,31.2177,26.9647,31.2177,8.6093,26.9647,90.7849,16.295
1901,12,124.4141,-48.7614,124.4141,3.4766,-48.7614,92.7238,145.1347
1902,1,-9.5571,58.2414,-9.5571,-4.5764,58.2414,109.6038,5.1672
1902,2,-75.5674,129.4285,-75.5674,12.2862,129.4285,95.3056,-130.7616
1902,3,-116.8101,76.3673,-116.8101,23.2129,76.3673,39.3908,-179.0207
1902,4,-175.0423,52.5775,-175.0423,12.4971,52.5775,-11.0799,-251.0182
1902,5,-121.8456,64.2303,-121.8456,-0.54406,64.2303,-55.1575,-136.9419
1902,6,-95.2243,45.8625,-95.2243,-22.5897,45.8625,-65.5406,-96.6902
1902,7,-50.9949,6.5716,-50.9949,-35.9726,6.5716,-66.718,-18.6678
1902,8,-97.5573,-22.1331,-97.5573,-29.6979,-22.1331,-70.8717,-88.4826
1902,9,-102.2345,-50.1194,-102.2345,-22.0631,-50.1194,-30.1885,-113.195
1902,10,-114.338,-35.2518,-114.338,-13.3613,-35.2518,27.374,-158.3892
1902,11,-85.8811,-30.937,-85.8811,-8.2928,-30.937,43.3245,-142.2074
1902,12,78.8248,-8.7749,78.8248,-9.0754,-8.7749,69.9323,89.959
1903,1,311.7908,8.6388,311.7908,-8.6517,8.6388,89.422,391.9196
1903,2,326.949,-39.3058,326.949,1.0104,-39.3058,53.954,397.0861
1903,3,74.9739,-10.3179,74.9739,13.5038,-10.3179,23.584,70.2906
1903,4,-101.333,29.8585,-101.333,12.8431,29.8585,8.4287,-154.3694
1903,5,-188.1232,-8.3402,-188.1232,-7.0746,-8.3402,-18.6941,-250.0971
1903,6,-147.6682,32.7565,-147.6682,-25.4726,32.7565,-38.4825,-192.0834
1903,7,17.8778,14.6649,17.8778,-33.0052,14.6649,-37.1613,49.0487
1903,8,-23.088,-40.9883,-23.088,-31.9613,-40.9883,-24.007,-1.5114
1903,9,-57.1647,-21.4699,-57.1647,-17.9034,-21.4699,-11.5726,-120.4088
1903,10,5.511,16.2486,5.511,-2.0396,16.2486,19.0817,-24.8078
1903,11,-83.0277,-17.9802,-83.0277,0.17618,-17.9802,77.1792,-130.3703
1903,12,-37.0357,-45.7664,-37.0357,-1.1854,-45.7664,110.0513,-101.6017
1904,1,21.2409,-20.4961,21.2409,0.51608,-20.4961,102.2542,-47.6679
1904,2,-149.9628,-19.7902,-149.9628,8.4876,-19.7902,69.6234,-288.672
1904,3,-125.3761,-11.2222,-125.3761,14.9362,-11.2222,22.3492,-220.8519
1904,4,-14.9277,-0.60971,-14.9277,4.9716,-0.60971,-6.8829,-19.6049
1904,5,-100.9997,-17.2799,-100.9997,-15.1415,-17.2799,-50.6344,-99.7002
1904,6,-116.031,-21.2415,-116.031,-31.2269,-21.2415,-83.0539,-119.6949
1904,7,-94.5199,-22.024,-94.5199,-39.3673,-22.024,-83.7577,-89.0698
1904,8,-151.7599,-37.7008,-151.7599,-34.3144,-37.7008,-86.0943,-177.1505
1904,9,-151.1188,-37.1295,-151.1188,-17.9668,-37.1295,-57.7591,-217.8016
1904,10,-32.3193,4.5974,-32.3193,-10.2426,4.5974,1.1327,-36.077
1904,11,28.4119,3.5201,28.4119,-9.7914,3.5201,72.3486,48.5228
1904,12,46.6578,-38.6186,46.6578,-9.2717,-38.6186,84.0189,64.4348
1905,1,30.7681,-32.9091,30.7681,-0.10816,-32.9091,58.0193,47.951
1905,2,21.9026,-54.1058,21.9026,4.7372,-54.1058,80.5544,9.2088
1905,3,-20.521,-7.3178,-20.521,12.7732,-7.3178,42.2549,-84.883
1905,4,-122.5439,30.588,-122.5439,10.337,30.588,1.1273,-181.7043
1905,5,-155.7998,12.8957,-155.7998,-10.0782,12.8957,-40.7112,-203.982
1905,6,-93.6065,1.6441,-93.6065,-29.7337,1.6441,-73.5194,-126.0807
1905,7,-36.0838,-7.6848,-36.0838,-37.1038,-7.6848,-75.1617,-34.7605
1905,8,-21.183,-17.9526,-21.183,-28.4311,-17.9526,-70.9076,-27.208
1905,9,-29.9176,-26.9175,-29.9176,-12.1993,-26.9175,-45.918,-30.3705
1905,10,-45.8365,-13.4892,-45.8365,-0.626,-13.4892,11.2592,-78.5098
1905,11,21.6947,-13.2287,21.6947,-6.3831,-13.2287,45.0422,9.6527
1905,12,207.1309,-31.8899,207.1309,-6.3707,-31.8899,81.6816,255.0659
1906,1,226.8058,-58.9758,226.8058,4.7716,-58.9758,92.7845,267.5595
1906,2,127.9223,-43.2875,127.9223,14.7276,-43.2875,72.8975,176.2865
1906,3,-23.0659,23.4504,-23.0659,13.3017,23.4504,49.6997,11.9939
1906,4,-135.0873,46.3763,-135.0873,6.1628,46.3763,-22.836,-158.9721
1906,5,-122.4325,43.6421,-122.4325,-7.145,43.6421,-58.648,-134.8355
1906,6,-86.9584,21.4528,-86.9584,-27.426,21.4528,-64.8667,-77.8839
1906,7,-21.4147,-5.6941,-21.4147,-29.7739,-5.6941,-55.1369,7.1323
1906,8,-79.5516,-12.8156,-79.5516,-17.849,-12.8156,-54.1459,-78.0129
1906,9,-62.0807,-46.8155,-62.0807,-5.2349,-46.8155,-27.079,-110.9891
1906,10,34.8243,3.6227,34.8243,2.9218,3.6227,34.3865,10.1501
1906,11,26.9951,29.7236,26.9951,12.1389,29.7236,70.4266,29.3697
1906,12,-4.7661,-65.3165,-4.7661,16.2099,-65.3165,92.2011,16.2105
1907,1,57.5095,-67.9658,57.5095,16.1688,-67.9658,96.2725,82.7317
1907,2,93.5774,-26.2975,93.5774,21.2351,-26.2975,95.523,130.5765
1907,3,-30.5698,40.2947,-30.5698,26.7853,40.2947,66.2686,-47.836
1907,4,-113.0709,57.7025,-113.0709,12.9409,57.7025,0.41313,-182.8917
1907,5,-31.3528,40.5072,-31.3528,-8.2536,40.5072,-44.8661,-45.407
1907,6,-31.878,55.8676,-31.878,-26.6316,55.8676,-61.1991,-17.6171
1907,7,-10.7811,21.1957,-10.7811,-34.8214,21.1957,-90.7481,27.2934
1907,8,-39.6778,-25.5643,-39.6778,-28.265,-25.5643,-97.3139,1.7381
1907,9,-89.1679,-25.4019,-89.1679,-13.3173,-25.4019,-57.5878,-124.3135
1907,10,-95.0105,-36.4873,-95.0105,-5.6146,-36.4873,6.879,-153.1596
1907,11,-110.7199,-28.7995,-110.7199,-7.3193,-28.7995,71.5956,-196.2486
1907,12,12.4016,-25.2772,12.4016,-3.5625,-25.2772,82.4874,-38.0895
1908,1,96.8458,-23.4474,96.8458,6.1684,-23.4474,97.4139,130.8768
1908,2,-38.5234,-51.3957,-38.5234,13.5699,-51.3957,115.5008,-60.3159
1908,3,-167.9578,-32.7746,-167.9578,21.5822,-32.7746,57.3687,-255.8899
1908,4,-114.5763,25.9261,-114.5763,8.1478,25.9261,-6.7476,-160.0274
1908,5,-74.7254,15.2006,-74.7254,-15.5389,15.2006,-50.8387,-81.4666
1908,6,-87.6291,-12.2785,-87.6291,-31.5802,-12.2785,-74.5393,-96.1776
1908,7,-31.7351,-28.5687,-31.7351,-34.5929,-28.5687,-76.6068,-18.1584
1908,8,4.7603,-38.2583,4.7603,-19.8358,-38.2583,-62.4195,30.3799
1908,9,-110.3288,-48.1801,-110.3288,-4.4487,-48.1801,-30.9153,-128.3777
1908,10,-80.3172,-24.6627,-80.3172,4.4807,-24.6627,-4.2056,-121.6017
1908,11,21.2858,-25.3067,21.2858,2.9198,-25.3067,36.4028,16.7941
1908,12,46.7105,-57.3807,46.7105,4.527,-57.3807,61.4925,49.7906
1909,1,-6.4915,-33.3662,-6.4915,11.9118,-33.3662,63.817,-2.9465
1909,2,-157.9073,61.3532,-157.9073,16.9925,61.3532,62.6615,-252.5134
1909,3,-139.4084,42.479,-139.4084,19.4952,42.479,50.3723,-235.3289
1909,4,-114.0583,18.8023,-114.0583,20.7067,18.8023,12.3702,-155.078
1909,5,-127.2573,50.4214,-127.2573,8.988,50.4214,-37.4199,-151.4247
1909,6,-12.6967,45.6418,-12.6967,-9.4117,45.6418,-54.2653,3.3744
1909,7,54.7202,26.0584,54.7202,-17.9619,26.0584,-51.5044,101.3386
1909,8,-56.3273,-26.7247,-56.3273,-14.5955,-26.7247,-63.9202,-43.1472
1909,9,15.3124,-28.0451,15.3124,0.69086,-28.0451,-59.3733,15.7793
1909,10,62.1414,-6.1812,62.1414,7.3078,-6.1812,-23.6367,80.0381
1909,11,-15.8466,46.6632,-15.8466,8.2314,46.6632,30.8983,-35.004
1909,12,88.76,22.8234,88.76,5.9187,22.8234,91.4928,74.5014
1910,1,142.4653,-79.1459,142.4653,10.0801,-79.1459,109.0274,132.4937
1910,2,23.1048,-41.9972,23.1048,28.7242,-41.9972,94.6883,11.8185
1910,3,-73.5246,13.1955,-73.5246,30.0987,13.1955,41.2186,-99.8939
1910,4,-107.6707,52.3106,-107.6707,18.4302,52.3106,-14.4124,-151.8956
1910,5,-161.7951,48.6676,-161.7951,9.8487,48.6676,-33.0054,-237.2087
1910,6,-80.5913,44.519,-80.5913,0.019423,44.519,-43.7926,-119.837
1910,7,-36.027,-3.548,-36.027,-10.3416,-3.548,-61.4969,-43.901
1910,8,-85.2521,-41.6834,-85.2521,-8.8612,-41.6834,-57.195,-86.1091
1910,9,-153.4067,-24.3056,-153.4067,-2.1431,-24.3056,-32.1224,-196.6707
1910,10,-93.5704,75.2593,-93.5704,0.10353,75.2593,-2.0352,-145.9419
1910,11,6.3027,64.3005,6.3027,2.6771,64.3005,29.9617,-14.8326
1910,12,34.9409,-51.6256,34.9409,3.1265,-51.6256,58.9118,42.3602
1911,1,113.9253,-70.0308,113.9253,6.6702,-70.0308,83.0284,165.9851
1911,2,55.3792,-27.9894,55.3792,9.2334,-27.9894,73.6432,71.0813
1911,3,-101.5673,-18.8797,-101.5673,10.4849,-18.8797,18.1063,-138.1136
1911,4,-86.9647,-7.4263,-86.9647,10.3672,-7.4263,-8.7974,-100.4914
1911,5,-89.3195,15.0662,-89.3195,-7.4388,15.0662,-42.4594,-118.3701
1911,6,-80.7426,16.4582,-80.7426,-26.5852,16.4582,-76.6858,-67.6224
1911,7,-80.2389,-22.9558,-80.2389,-33.7175,-22.9558,-84.1027,-77.0056
1911,8,-22.2136,-40.8941,-22.2136,-19.258,-40.8941,-84.7462,-0.79865
1911,9,-22.0622,-44.9369,-22.0622,-4.6941,-44.9369,-61.3495,-5.5627
1911,10,51.5147,-35.8077,51.5147,-7.6222,-35.8077,5.8548,69.3901
1911,11,141.3564,-28.4121,141.3564,-11.8166,-28.4121,65.6666,149.6183
1911,12,-30.4178,-33.6398,-30.4178,-11.9767,-33.6398,89.7657,-102.8109
1912,1,-84.7323,18.9272,-84.7323,-4.8597,18.9272,89.3617,-178.2865
1912,2,96.2485,2.6017,96.2485,7.4884,2.6017,73.2168,50.3689
1912,3,16.4881,-25.7666,16.4881,16.7776,-25.7666,49.5538,9.9641
1912,4,-92.1437,18.2672,-92.1437,13.7032,18.2672,5.7625,-95.6725
1912,5,-20.9996,22.1825,-20.9996,-0.36423,22.1825,-40.4896,-14.2586
1912,6,-50.4036,25.1642,-50.4036,-17.9168,25.1642,-54.2154,-53.9315
1912,7,-13.9419,8.0291,-13.9419,-22.6507,8.0291,-56.5614,-13.5598
1912,8,-32.2356,-13.4648,-32.2356,-20.358,-13.4648,-60.0762,-14.4767
1912,9,-67.7299,-27.8915,-67.7299,-13.1151,-27.8915,-52.3255,-95.2717
1912,10,38.6112,-18.9677,38.6112,-5.7954,-18.9677,7.1522,42.5625
1912,11,221.1642,-33.0388,221.1642,-3.7394,-33.0388,59.6306,277.8823
1912,12,145.0319,-88.4684,145.0319,-3.5271,-88.4684,80.0813,129.487
1913,1,-57.3557,-70.1562,-57.3557,-0.74624,-70.1562,86.5902,-120.9209
1913,2,165.9788,-58.6341,165.9788,8.4146,-58.6341,68.897,208.4986
1913,3,124.5729,-30.962,124.5729,17.2268,-30.962,30.6649,145.3184
1913,4,-100.4367,46.2218,-100.4367,14.3837,46.2218,-12.3402,-157.0021
1913,5,-80.3487,32.3344,-80.3487,-3.7485,32.3344,-34.4173,-97.7578
1913,6,-76.2293,21.4834,-76.2293,-24.0028,21.4834,-60.7548,-56.3568
1913,7,-115.8404,1.1533,-115.8404,-29.5138,1.1533,-86.9905,-136.2895
1913,8,-141.6551,-43.9906,-141.6551,-19.6723,-43.9906,-88.924,-188.9313
1913,9,-88.6432,-3.7077,-88.6432,-8.2256,-3.7077,-60.9057,-142.171
1913,10,156.2031,-23.5111,156.2031,-3.8249,-23.5111,3.1035,184.033
1913,11,254.7032,-46.9921,254.7032,-5.1442,-46.9921,51.9974,325.5479
1913,12,80.3158,10.983,80.3158,-5.85,10.983,86.975,125.8737
1914,1,115.6059,-29.4798,115.6059,5.1188,-29.4798,80.4921,120.9433
1914,2,158.599,-40.6882,158.599,12.2222,-40.6882,43.3162,132.4287
1914,3,9.8706,-16.4621,9.8706,18.1478,-16.4621,19.5396,-8.597
1914,4,-84.1295,-13.8306,-84.1295,16.0287,-13.8306,-2.0052,-84.0805
1914,5,-130.0805,9.3322,-130.0805,1.2228,9.3322,-26.6395,-158.7555
1914,6,-105.053,3.8856,-105.053,-27.6869,3.8856,-57.8144,-149.9186
1914,7,-57.9371,-18.8239,-57.9371,-38.4037,-18.8239,-75.0489,-69.5101
1914,8,-6.6165,-7.426,-6.6165,-24.2712,-7.426,-69.7536,16.0816
1914,9,-79.8423,-0.83163,-79.8423,-5.1476,-0.83163,-25.5348,-115.3474
1914,10,-54.763,-29.895,-54.763,3.4456,-29.895,32.0924,-124.7453
1914,11,181.1752,-67.6833,181.1752,2.0614,-67.6833,64.5709,189.2751
1914,12,148.2959,-62.1153,148.2959,6.6773,-62.1153,82.8032,115.6763
1915,1,10.3089,-24.558,10.3089,12.5982,-24.558,79.7104,-68.6594
1915,2,-42.6476,109.6247,-42.6476,16.2855,109.6247,50.934,-88.9101
1915,3,-102.2016,113.6443,-102.2016,17.3734,113.6443,32.8104,-131.6115
1915,4,-142.6658,45.0567,-142.6658,12.7223,45.0567,-0.71081,-156.655
1915,5,-178.1943,68.802,-178.1943,1.8355,68.802,-21.3947,-219.5912
1915,6,-54.3698,26.5054,-54.3698,-13.9717,26.5054,-31.8376,-66.4158
1915,7,-15.2291,16.7673,-15.2291,-23.0416,16.7673,-68.7544,-0.3978
1915,8,-96.5944,4.9463,-96.5944,-14.9706,4.9463,-70.6282,-107.3557
1915,9,-202.405,-0.82418,-202.405,-0.43928,-0.82418,-41.2186,-275.6353
1915,10,-152.1784,30.6805,-152.1784,5.6262,30.6805,9.8159,-228.2954
1915,11,-9.2318,85.0419,-9.2318,10.0773,85.0419,61.3367,-55.4432
1915,12,245.7612,5.7144,245.7612,12.786,5.7144,65.9668,257.7241
1916,1,323.936,-68.6401,323.936,15.6807,-68.6401,65.7901,382.9713
1916,2,-36.5183,-0.47512,-36.5183,21.8159,-0.47512,79.8204,-92.57
1916,3,-103.666,52.977,-103.666,22.4982,52.977,67.5519,-182.3987
1916,4,-62.0746,45.525,-62.0746,12.7679,45.525,8.0737,-89.5917
1916,5,-54.5002,29.9294,-54.5002,1.8877,29.9294,-29.4975,-59.5752
1916,6,-38.0232,10.3931,-38.0232,-6.9168,10.3931,-30.5251,-16.7998
1916,7,-30.081,13.243,-30.081,-9.2485,13.243,-32.9418,-17.694
1916,8,-41.0328,5.568,-41.0328,-3.559,5.568,-39.6681,-43.5561
1916,9,55.9767,-33.6597,55.9767,8.366,-33.6597,-16.2637,66.0165
1916,10,150.1176,-45.609,150.1176,16.4259,-45.609,27.5726,167.0386
1916,11,64.4749,47.0011,64.4749,16.4628,47.0011,64.1072,41.2197
1916,12,-113.3417,59.7297,-113.3417,17.2152,59.7297,101.8169,-181.1164
1917,1,-230.8355,1.343,-230.8355,26.9227,1.343,103.8049,-295.0525
1917,2,-151.3152,11.103,-151.3152,30.0658,11.103,86.5582,-225.4729
1917,3,-90.4067,63.9255,-90.4067,30.7797,63.9255,63.9763,-157.1457
1917,4,-116.4992,119.8324,-116.4992,24.2341,119.8324,-4.517,-139.9639
1917,5,-139.1743,63.8119,-139.1743,0.049661,63.8119,-31.8081,-195.2427
1917,6,-84.6519,-17.4655,-84.6519,-20.642,-17.4655,-47.2752,-95.4887
1917,7,8.24,-9.4647,8.24,-22.7678,-9.4647,-50.1741,7.6457
1917,8,143.612,-47.1007,143.612,-16.1741,-47.1007,-49.3403,197.1372
1917,9,257.6141,-32.405,257.6141,-0.051976,-32.405,-42.9893,328.4589
1917,10,253.1991,8.4182,253.1991,12.2422,8.4182,-1.3824,315.9949
1917,11,70.9154,-10.5797,70.9154,15.175,-10.5797,53.2618,132.9101
1917,12,11.7696,5.3202,11.7696,11.7876,5.3202,137.1027,38.5872
1918,1,134.9756,3.9735,134.9756,14.0945,3.9735,141.9296,161.3999
1918,2,-20.9345,-65.2939,-20.9345,18.324,-65.2939,52.2488,-40.3632
1918,3,-207.2374,-27.128,-207.2374,22.6853,-27.128,16.655,-307.3794
1918,4,-189.1564,-38.8475,-189.1564,11.9786,-38.8475,-4.1334,-284.5265
1918,5,-85.8145,-19.8967,-85.8145,-7.9724,-19.8967,-50.6738,-102.6034
1918,6,5.7857,15.1701,5.7857,-15.9398,15.1701,-87.7744,40.5595
1918,7,29.4554,-5.7931,29.4554,-24.1796,-5.7931,-84.9193,60.8171
1918,8,152.9796,-28.9069,152.9796,-20.9923,-28.9069,-68.7893,211.1656
1918,9,187.4016,-34.6508,187.4016,-1.9794,-34.6508,-56.3509,240.3343
1918,10,61.0453,-12.2287,61.0453,8.0448,-12.2287,-4.9271,77.4091
1918,11,95.7402,1.6161,95.7402,11.3319,1.6161,28.6338,91.4551
1918,12,76.449,-7.7545,76.449,8.0693,-7.7545,36.6521,53.2237
1919,1,-36.1744,56.6801,-36.1744,12.1561,56.6801,52.8607,-95.523
1919,2,-22.2961,52.887,-22.2961,28.8076,52.887,41.1877,-91.9362
1919,3,-12.9138,5.2416,-12.9138,29.6761,5.2416,11.2658,-20.0593
1919,4,-110.3689,38.4807,-110.3689,17.495,38.4807,-9.9936,-127.2059
1919,5,-100.9929,20.6886,-100.9929,0.69137,20.6886,-40.3943,-133.6289
1919,6,-22.0153,-0.80346,-22.0153,-14.8695,-0.80346,-54.6435,-7.4071
1919,7,21.8921,17.0164,21.8921,-23.2213,17.0164,-78.5058,57.0355
1919,8,91.1364,-10.6957,91.1364,-16.8265,-10.6957,-82.5238,156.5906
1919,9,-37.9572,-36.8184,-37.9572,2.3895,-36.8184,-48.2837,-25.3214
1919,10,-127.7162,1.7927,-127.7162,14.6495,1.7927,1.0786,-209.1008
1919,11,20.5809,-32.3052,20.5809,13.504,-32.3052,62.8272,-52.9758
1919,12,242.0944,-74.3031,242.0944,7.9156,-74.3031,106.0144,236.521
1920,1,303.0392,-19.2317,303.0392,21.0632,-19.2317,106.0536,345.5519
1920,2,195.8068,-3.5815,195.8068,31.6231,-3.5815,82.5343,232.4589
1920,3,95.1713,74.5234,95.1713,32.8666,74.5234,62.429,95.3328
1920,4,20.6352,87.3204,20.6352,25.9624,87.3204,-2.3417,25.8843
1920,5,-28.0263,10.9791,-28.0263,5.0831,10.9791,-60.4673,-5.7775
1920,6,0.51602,-0.67624,0.51602,-14.2609,-0.67624,-81.083,22.8885
1920,7,15.8056,-24.0897,15.8056,-20.4493,-24.0897,-89.8177,42.4306
1920,8,-34.444,-7.8037,-34.444,-13.0083,-7.8037,-76.7529,-26.9882
1920,9,-115.8595,17.1574,-115.8595,1.7429,17.1574,-49.1938,-153.1005
1920,10,-87.4887,-10.9446,-87.4887,3.5127,-10.9446,-7.9507,-138.7398
1920,11,-5.6041,15.5446,-5.6041,1.144,15.5446,34.8554,-27.6629
1920,12,152.5266,37.4604,152.5266,2.6335,37.4604,82.1247,167.2084
1921,1,129.9384,-3.8293,129.9384,9.8979,-3.8293,112.4831,180.5305
1921,2,43.5159,-35.8988,43.5159,24.1483,-35.8988,100.4061,53.3193
1921,3,57.181,-41.9845,57.181,33.885,-41.9845,51.2991,78.9867
1921,4,-108.6627,10.5087,-108.6627,29.3522,10.5087,-4.1142,-147.2459
1921,5,-75.3842,38.931,-75.3842,12.5625,38.931,-44.7179,-57.042
1921,6,-62.0602,36.9506,-62.0602,-6.5709,36.9506,-54.8132,-28.2528
1921,7,10.74,1.4347,10.74,-10.3741,1.4347,-57.5719,50.9584
1921,8,-7.0268,-18.8701,-7.0268,-7.5878,-18.8701,-73.3315,37.0413
1921,9,-0.73762,5.3466,-0.73762,2.6293,5.3466,-24.5653,32.7967
1921,10,-50.5727,-3.7029,-50.5727,9.6238,-3.7029,-10.0792,-60.3795
1921,11,65.7699,-7.2711,65.7699,4.923,-7.2711,12.2118,81.5337
1921,12,90.9654,-13.7011,90.9654,9.2956,-13.7011,74.7758,98.2718
1922,1,-20.6871,-31.4189,-20.6871,15.1552,-31.4189,76.8877,-96.1309
1922,2,59.3822,-31.7277,59.3822,20.5373,-31.7277,49.8405,55.4635
1922,3,-27.8252,0.2381,-27.8252,16.1405,0.2381,38.0777,-35.5885
1922,4,-13.9848,34.7649,-13.9848,13.0158,34.7649,3.6122,2.7641
1922,5,22.2711,15.5265,22.2711,7.5763,15.5265,-41.4563,63.8483
1922,6,31.9954,-23.9725,31.9954,-14.6711,-23.9725,-65.0538,58.3237
1922,7,51.3659,-32.7133,51.3659,-28.8136,-32.7133,-80.9697,80.3969
1922,8,-7.3724,-35.2357,-7.3724,-18.0213,-35.2357,-78.3754,9.3247
1922,9,-130.8145,-18.0391,-130.8145,-5.25,-18.0391,-37.9256,-155.45
1922,10,-65.8767,28.289,-65.8767,5.5,28.289,19.5477,-76.552
1922,11,151.524,-0.36853,151.524,4.2841,-0.36853,55.7762,187.6856
1922,12,228.2139,-4.9064,228.2139,5.7039,-4.9064,74.5991,278.6427
1923,1,48.5345,-12.8612,48.5345,12.0268,-12.8612,61.2069,25.0996
1923,2,-186.5164,-9.5698,-186.5164,15.1494,-9.5698,51.8922,-314.5111
1923,3,-208.6643,37.3846,-208.6643,21.2914,37.3846,54.032,-309.814
1923,4,-96.4165,49.9328,-96.4165,14.4658,49.9328,1.802,-136.6985
1923,5,4.0016,55.313,4.0016,-2.7876,55.313,-46.8254,56.8048
1923,6,18.9206,27.3298,18.9206,-23.5767,27.3298,-65.98,71.6884
1923,7,58.8759,-14.4858,58.8759,-30.5023,-14.4858,-85.1836,97.0473
1923,8,121.2028,-36.5456,121.2028,-23.054,-36.5456,-86.2511,173.0019
1923,9,237.9951,-50.0251,237.9951,-7.6586,-50.0251,-43.4317,303.3887
1923,10,274.6175,-23.0953,274.6175,4.1672,-23.0953,-8.4667,341.9744
1923,11,79.6021,-2.0235,79.6021,7.0016,-2.0235,47.892,113.2029
1923,12,-6.8727,-70.8704,-6.8727,9.7518,-70.8704,80.0926,-31.362
1924,1,-46.0791,-66.7131,-46.0791,12.2104,-66.7131,56.4129,-91.2508
1924,2,-107.5373,99.2159,-107.5373,20.7486,99.2159,62.1644,-153.1733
1924,3,-61.7921,140.0142,-61.7921,34.4078,140.0142,57.5967,-111.4441
1924,4,-44.7073,66.6735,-44.7073,26.355,66.6735,5.6673,-81.1543
1924,5,-41.2128,31.6885,-41.2128,6.6324,31.6885,-42.2533,-32.9201
1924,6,7.4445,22.3227,7.4445,-3.8235,22.3227,-60.8056,39.0471
1924,7,45.942,4.7347,45.942,-12.098,4.7347,-59.1427,69.1617
